City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
Narsaq,US,2022-11-16 20:39:44,33.0334,-115.4175,294.58,9,0,9.76
Cherskiy,US,2022-11-16 20:38:59,33.0334,-115.4175,294.58,9,0,9.76
Ilulissat,US,2022-11-16 20:39:44,33.0334,-115.4175,294.58,9,0,9.76
Fairbanks,US,2022-11-16 20:37:14,33.0334,-115.4175,294.58,9,0,9.76
Vardo,US,2022-11-16 20:39:44,33.0334,-115.4175,294.58,9,0,9.76
Jamestown,US,2022-11-16 20:39:45,33.0334,-115.4175,294.58,9,0,9.76
Leh,US,2022-11-16 20:38:59,33.0334,-115.4175,294.58,9,0,9.76
Chontalpa,US,2022-11-16 20:39:45,33.0334,-115.4175,294.58,9,0,9.76
Fortuna,US,2022-11-16 20:39:44,33.0334,-115.4175,294.58,9,0,9.76
Barentsburg,US,2022-11-16 20:39:45,33.0334,-115.4175,294.58,9,0,9.76
Chokurdakh,US,2022-11-16 20:39:45,33.0334,-115.4175,294.58,9,0,9.76
Souillac,US,2022-11-16 20:39:44,33.0334,-115.4175,294.58,9,0,9.76
Ust-Kamchatsk,US,2022-11-16 20:38:59,33.0334,-115.4175,294.58,9,0,9.76
Zatoka,US,2022-11-16 20:38:59,33.0334,-115.4175,294.58,9,0,9.76
Grand River South East,US,2022-11-16 20:37:14,33.0334,-115.4175,294.58,9,0,9.76
Shelburne,US,2022-11-16 20:38:59,33.0334,-115.4175,294.58,9,0,9.76
Belushya Guba,US,2022-11-16 20:38:59,33.0334,-115.4175,294.58,9,0,9.76
Sedlcany,US,2022-11-16 20:39:45,33.0334,-115.4175,294.58,9,0,9.76
Samalaeulu,US,2022-11-16 20:39:44,33.0334,-115.4175,294.58,9,0,9.76
Busselton,US,2022-11-16 20:37:14,33.0334,-115.4175,294.58,9,0,9.76
Ocampo,US,2022-11-16 20:37:14,33.0334,-115.4175,294.58,9,0,9.76
Batagay-Alyta,US,2022-11-16 20:37:14,33.0334,-115.4175,294.58,9,0,9.76
Yellowknife,US,2022-11-16 20:37:14,33.0334,-115.4175,294.58,9,0,9.76
Tessalit,US,2022-11-16 20:38:59,33.0334,-115.4175,294.58,9,0,9.76
Santa Lucia,US,2022-11-16 20:39:45,33.0334,-115.4175,294.58,9,0,9.76
Virginia Beach,US,2022-11-16 20:38:59,33.0334,-115.4175,294.58,9,0,9.76
Kostomuksha,US,2022-11-16 20:38:59,33.0334,-115.4175,294.58,9,0,9.76
Agirish,US,2022-11-16 20:38:59,33.0334,-115.4175,294.58,9,0,9.76
Soyo,US,2022-11-16 20:38:59,33.0334,-115.4175,294.58,9,0,9.76
Patzcuaro,US,2022-11-16 20:39:45,33.0334,-115.4175,294.58,9,0,9.76
Jinchengjiang,US,2022-11-16 20:38:59,33.0334,-115.4175,294.58,9,0,9.76
Vila Franca Do Campo,US,2022-11-16 20:38:59,33.0334,-115.4175,294.58,9,0,9.76
Abu Dhabi,US,2022-11-16 20:38:59,33.0334,-115.4175,294.58,9,0,9.76
Kuche,US,2022-11-16 20:38:59,33.0334,-115.4175,294.58,9,0,9.76
Sentyabrskiy,US,2022-11-16 20:39:44,33.0334,-115.4175,294.58,9,0,9.76
Khatanga,US,2022-11-16 20:37:14,33.0334,-115.4175,294.58,9,0,9.76
Namatanai,US,2022-11-16 20:39:45,33.0334,-115.4175,294.58,9,0,9.76
Katsuura,US,2022-11-16 20:39:45,33.0334,-115.4175,294.58,9,0,9.76
Kachiry,US,2022-11-16 20:39:44,33.0334,-115.4175,294.58,9,0,9.76
Georgetown,US,2022-11-16 20:38:59,33.0334,-115.4175,294.58,9,0,9.76
Yar-Sale,US,2022-11-16 20:39:44,33.0334,-115.4175,294.58,9,0,9.76
Douglas,US,2022-11-16 20:39:45,33.0334,-115.4175,294.58,9,0,9.76
Clyde River,US,2022-11-16 20:39:45,33.0334,-115.4175,294.58,9,0,9.76
Saint George,US,2022-11-16 20:37:14,33.0334,-115.4175,294.58,9,0,9.76
Kununurra,US,2022-11-16 20:39:44,33.0334,-115.4175,294.58,9,0,9.76
Illoqqortoormiut,US,2022-11-16 20:38:59,33.0334,-115.4175,294.58,9,0,9.76
Filadelfia,US,2022-11-16 20:37:14,33.0334,-115.4175,294.58,9,0,9.76
Bambous Virieux,US,2022-11-16 20:38:59,33.0334,-115.4175,294.58,9,0,9.76
Bredasdorp,US,2022-11-16 20:39:44,33.0334,-115.4175,294.58,9,0,9.76
Dakoro,US,2022-11-16 20:39:45,33.0334,-115.4175,294.58,9,0,9.76
Tuatapere,US,2022-11-16 20:30:24,33.0334,-115.4175,294.58,9,0,9.76
Kruisfontein,US,2022-11-16 20:39:44,33.0334,-115.4175,294.58,9,0,9.76
Ixtapa,US,2022-11-16 20:39:44,33.0334,-115.4175,294.58,9,0,9.76
Plettenberg Bay,US,2022-11-16 20:39:45,33.0334,-115.4175,294.58,9,0,9.76
Tumannyy,US,2022-11-16 20:39:44,33.0334,-115.4175,294.58,9,0,9.76
Matara,US,2022-11-16 20:30:25,33.0334,-115.4175,294.58,9,0,9.76
Nizhneyansk,US,2022-11-16 20:39:45,33.0334,-115.4175,294.58,9,0,9.76
Porto Novo,US,2022-11-16 20:37:14,33.0334,-115.4175,294.58,9,0,9.76
San Fernando,US,2022-11-16 20:38:59,33.0334,-115.4175,294.58,9,0,9.76
Bengkulu,US,2022-11-16 20:39:44,33.0334,-115.4175,294.58,9,0,9.76
Kungurtug,US,2022-11-16 20:37:14,33.0334,-115.4175,294.58,9,0,9.76
Torbay,US,2022-11-16 20:38:59,33.0334,-115.4175,294.58,9,0,9.76
Corralillo,US,2022-11-16 20:38:59,33.0334,-115.4175,294.58,9,0,9.76
Codrington,US,2022-11-16 20:39:44,33.0334,-115.4175,294.58,9,0,9.76
Aybak,US,2022-11-16 20:39:44,33.0334,-115.4175,294.58,9,0,9.76
Sarana,US,2022-11-16 20:39:44,33.0334,-115.4175,294.58,9,0,9.76
Vagur,US,2022-11-16 20:39:44,33.0334,-115.4175,294.58,9,0,9.76
Rosarito,US,2022-11-16 20:39:44,33.0334,-115.4175,294.58,9,0,9.76
Kodiak,US,2022-11-16 20:39:44,33.0334,-115.4175,294.58,9,0,9.76
Nome,US,2022-11-16 20:38:59,33.0334,-115.4175,294.58,9,0,9.76
Usinsk,US,2022-11-16 20:38:59,33.0334,-115.4175,294.58,9,0,9.76
Karratha,US,2022-11-16 20:37:14,33.0334,-115.4175,294.58,9,0,9.76
Barreiras,US,2022-11-16 20:37:14,33.0334,-115.4175,294.58,9,0,9.76
Dunedin,US,2022-11-16 20:39:45,33.0334,-115.4175,294.58,9,0,9.76
Vestmannaeyjar,US,2022-11-16 20:39:45,33.0334,-115.4175,294.58,9,0,9.76
Lasa,US,2022-11-16 20:39:44,33.0334,-115.4175,294.58,9,0,9.76
Resistencia,US,2022-11-16 20:38:59,33.0334,-115.4175,294.58,9,0,9.76
Andenes,US,2022-11-16 20:39:45,33.0334,-115.4175,294.58,9,0,9.76
Barabai,US,2022-11-16 20:39:45,33.0334,-115.4175,294.58,9,0,9.76
Mataura,US,2022-11-16 20:39:45,33.0334,-115.4175,294.58,9,0,9.76
Vacaria,US,2022-11-16 20:38:59,33.0334,-115.4175,294.58,9,0,9.76
Ostrovnoy,US,2022-11-16 20:37:14,33.0334,-115.4175,294.58,9,0,9.76
Nanortalik,US,2022-11-16 20:38:59,33.0334,-115.4175,294.58,9,0,9.76
Tsihombe,US,2022-11-16 20:39:44,33.0334,-115.4175,294.58,9,0,9.76
Victor Harbor,US,2022-11-16 20:37:14,33.0334,-115.4175,294.58,9,0,9.76
Grand Gaube,US,2022-11-16 20:28:09,33.0334,-115.4175,294.58,10,0,9.6
Basco,US,2022-11-16 20:39:44,33.0334,-115.4175,294.58,9,0,9.76
Merauke,US,2022-11-16 20:38:59,33.0334,-115.4175,294.58,9,0,9.76
San Quintin,US,2022-11-16 20:37:14,33.0334,-115.4175,294.58,9,0,9.76
Luderitz,US,2022-11-16 20:38:59,33.0334,-115.4175,294.58,9,0,9.76
Veraval,US,2022-11-16 20:39:44,33.0334,-115.4175,294.58,9,0,9.76
Bilma,US,2022-11-16 20:39:45,33.0334,-115.4175,294.58,9,0,9.76
Keita,US,2022-11-16 20:37:14,33.0334,-115.4175,294.58,9,0,9.76
Pevek,US,2022-11-16 20:38:59,33.0334,-115.4175,294.58,9,0,9.76
Vagamo,US,2022-11-16 20:39:44,33.0334,-115.4175,294.58,9,0,9.76
Sao Joao Da Barra,US,2022-11-16 20:39:44,33.0334,-115.4175,294.58,9,0,9.76
Mys Shmidta,US,2022-11-16 20:38:59,33.0334,-115.4175,294.58,9,0,9.76
Suntar,US,2022-11-16 20:37:14,33.0334,-115.4175,294.58,9,0,9.76
Pochutla,US,2022-11-16 20:39:44,33.0334,-115.4175,294.58,9,0,9.76
Vaini,US,2022-11-16 20:37:14,33.0334,-115.4175,294.58,9,0,9.76
Sept-Iles,US,2022-11-16 20:37:14,33.0334,-115.4175,294.58,9,0,9.76
Esperance,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Tiksi,US,2022-11-16 20:39:45,33.0334,-115.4175,294.58,9,0,9.76
Shwebo,US,2022-11-16 20:39:45,33.0334,-115.4175,294.58,9,0,9.76
Baghdad,US,2022-11-16 20:39:45,33.0334,-115.4175,294.58,9,0,9.76
Ribeira Grande,US,2022-11-16 20:39:45,33.0334,-115.4175,294.58,9,0,9.76
Ivankiv,US,2022-11-16 20:39:44,33.0334,-115.4175,294.58,9,0,9.76
Arraial Do Cabo,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Oyama,US,2022-11-16 20:38:59,33.0334,-115.4175,294.58,9,0,9.76
Key Biscayne,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Salinopolis,US,2022-11-16 20:38:59,33.0334,-115.4175,294.58,9,0,9.76
Dergachi,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Talara,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Hervey Bay,US,2022-11-16 20:39:44,33.0334,-115.4175,294.58,9,0,9.76
Kavieng,US,2022-11-16 20:39:45,33.0334,-115.4175,294.58,9,0,9.76
Dwarka,US,2022-11-16 20:38:59,33.0334,-115.4175,294.58,9,0,9.76
Palabuhanratu,US,2022-11-16 20:38:59,33.0334,-115.4175,294.58,9,0,9.76
Vao,US,2022-11-16 20:33:37,33.0334,-115.4175,294.58,9,0,9.76
Beyla,US,2022-11-16 20:39:44,33.0334,-115.4175,294.58,9,0,9.76
Central Point,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Yichang,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Constitucion,US,2022-11-16 20:39:44,33.0334,-115.4175,294.58,9,0,9.76
Brownsville,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Geraldton,US,2022-11-16 20:38:59,33.0334,-115.4175,294.58,9,0,9.76
Nago,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Sur,US,2022-11-16 20:39:45,33.0334,-115.4175,294.58,9,0,9.76
Clearwater,US,2022-11-16 20:38:59,33.0334,-115.4175,294.58,9,0,9.76
Cayenne,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Marcona,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Burica,US,2022-11-16 20:39:44,33.0334,-115.4175,294.58,9,0,9.76
Bud,US,2022-11-16 20:38:59,33.0334,-115.4175,294.58,9,0,9.76
Russell,US,2022-11-16 20:38:59,33.0334,-115.4175,294.58,9,0,9.76
Nicoya,US,2022-11-16 20:39:44,33.0334,-115.4175,294.58,9,0,9.76
Valuyki,US,2022-11-16 20:38:59,33.0334,-115.4175,294.58,9,0,9.76
Axim,US,2022-11-16 20:39:45,33.0334,-115.4175,294.58,9,0,9.76
Srednekolymsk,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Nemuro,US,2022-11-16 20:39:45,33.0334,-115.4175,294.58,9,0,9.76
Samusu,US,2022-11-16 20:39:44,33.0334,-115.4175,294.58,9,0,9.76
Staryy Nadym,US,2022-11-16 20:39:44,33.0334,-115.4175,294.58,9,0,9.76
Norman Wells,US,2022-11-16 20:39:45,33.0334,-115.4175,294.58,9,0,9.76
Port Hardy,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Borujan,US,2022-11-16 20:39:45,33.0334,-115.4175,294.58,9,0,9.76
Saleaula,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Nelson Bay,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Miri,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Biu,US,2022-11-16 20:39:45,33.0334,-115.4175,294.58,9,0,9.76
Skibbereen,US,2022-11-16 20:39:45,33.0334,-115.4175,294.58,9,0,9.76
Santiago Del Estero,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Thohoyandou,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Tasiilaq,US,2022-11-16 20:38:59,33.0334,-115.4175,294.58,9,0,9.76
Phan Thiet,US,2022-11-16 20:39:44,33.0334,-115.4175,294.58,9,0,9.76
Velasco Ibarra,US,2022-11-16 20:39:45,33.0334,-115.4175,294.58,9,0,9.76
Byron Bay,US,2022-11-16 20:39:45,33.0334,-115.4175,294.58,9,0,9.76
Port Maria,US,2022-11-16 20:39:45,33.0334,-115.4175,294.58,9,0,9.76
Louisbourg,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Longyearbyen,US,2022-11-16 20:38:59,33.0334,-115.4175,294.58,9,0,9.76
Pontal Do Parana,US,2022-11-16 20:39:45,33.0334,-115.4175,294.58,9,0,9.76
Cabo San Lucas,US,2022-11-16 20:38:59,33.0334,-115.4175,294.58,9,0,9.76
Buchanan,US,2022-11-16 20:38:59,33.0334,-115.4175,294.58,9,0,9.76
Rabo De Peixe,US,2022-11-16 20:39:44,33.0334,-115.4175,294.58,9,0,9.76
Molina,US,2022-11-16 20:39:44,33.0334,-115.4175,294.58,9,0,9.76
Ukiah,US,2022-11-16 20:39:44,33.0334,-115.4175,294.58,9,0,9.76
Deshnok,US,2022-11-16 20:38:59,33.0334,-115.4175,294.58,9,0,9.76
Ponta Do Sol,US,2022-11-16 20:38:59,33.0334,-115.4175,294.58,9,0,9.76
Yuzhno-Yeniseyskiy,US,2022-11-16 20:39:45,33.0334,-115.4175,294.58,9,0,9.76
Asau,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Dingli,US,2022-11-16 20:39:45,33.0334,-115.4175,294.58,9,0,9.76
Bubaque,US,2022-11-16 20:38:59,33.0334,-115.4175,294.58,9,0,9.76
Bolungarvik,US,2022-11-16 20:39:45,33.0334,-115.4175,294.58,9,0,9.76
Qeshm,US,2022-11-16 20:39:45,33.0334,-115.4175,294.58,9,0,9.76
Verkh-Chebula,US,2022-11-16 20:39:45,33.0334,-115.4175,294.58,9,0,9.76
Benghazi,US,2022-11-16 20:39:45,33.0334,-115.4175,294.58,9,0,9.76
Mecca,US,2022-11-16 20:39:45,33.0334,-115.4175,294.58,9,0,9.76
Talgar,US,2022-11-16 20:39:45,33.0334,-115.4175,294.58,9,0,9.76
Greeley,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Sitka,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Sinnamary,US,2022-11-16 20:38:59,33.0334,-115.4175,294.58,9,0,9.76
Cidreira,US,2022-11-16 20:39:44,33.0334,-115.4175,294.58,9,0,9.76
Alotau,US,2022-11-16 20:39:44,33.0334,-115.4175,294.58,9,0,9.76
Leningradskiy,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Stolbishche,US,2022-11-16 20:38:59,33.0334,-115.4175,294.58,9,0,9.76
Coahuayana,US,2022-11-16 20:39:44,33.0334,-115.4175,294.58,9,0,9.76
San Vicente De Canete,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Laguna,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Yenagoa,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Gorno-Chuyskiy,US,2022-11-16 20:39:45,33.0334,-115.4175,294.58,9,0,9.76
Nikolskoye,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Noyabrsk,US,2022-11-16 20:38:59,33.0334,-115.4175,294.58,9,0,9.76
Arman,US,2022-11-16 20:39:44,33.0334,-115.4175,294.58,9,0,9.76
Lagoa,US,2022-11-16 20:39:44,33.0334,-115.4175,294.58,9,0,9.76
Matay,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Meulaboh,US,2022-11-16 20:39:45,33.0334,-115.4175,294.58,9,0,9.76
Tabou,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Vreed En Hoop,US,2022-11-16 20:38:59,33.0334,-115.4175,294.58,9,0,9.76
Palmer,US,2022-11-16 20:39:44,33.0334,-115.4175,294.58,9,0,9.76
Nhulunbuy,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Hasaki,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Murmashi,US,2022-11-16 20:39:44,33.0334,-115.4175,294.58,9,0,9.76
Noumea,US,2022-11-16 20:39:44,33.0334,-115.4175,294.58,9,0,9.76
Young,US,2022-11-16 20:39:45,33.0334,-115.4175,294.58,9,0,9.76
Sorland,US,2022-11-16 20:43:59,33.0334,-115.4175,294.58,9,0,9.76
Nishihara,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Filingue,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Port Lincoln,US,2022-11-16 20:43:59,33.0334,-115.4175,294.58,9,0,9.76
Los Llanos De Aridane,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Tiznit,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Amderma,US,2022-11-16 20:43:59,33.0334,-115.4175,294.58,9,0,9.76
Gwanda,US,2022-11-16 20:43:59,33.0334,-115.4175,294.58,9,0,9.76
Mormugao,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Lahij,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Namibe,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Castro,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Kenitra,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Tambul,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Onega,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Saint-Denis,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Albion,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Limin Khersonisou,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Mwinilunga,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Shima,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Atasu,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Mahebourg,US,2022-11-16 20:43:59,33.0334,-115.4175,294.58,9,0,9.76
Provideniya,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Burnie,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Nea Karvali,US,2022-11-16 20:43:59,33.0334,-115.4175,294.58,9,0,9.76
Grindavik,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Lompoc,US,2022-11-16 20:43:59,33.0334,-115.4175,294.58,9,0,9.76
Marystown,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Willowmore,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Aswan,US,2022-11-16 20:43:59,33.0334,-115.4175,294.58,9,0,9.76
Mount Isa,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Mumbwa,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Davila,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Krasnyy Chikoy,US,2022-11-16 20:43:59,33.0334,-115.4175,294.58,9,0,9.76
Cap Malheureux,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Canico,US,2022-11-16 20:43:59,33.0334,-115.4175,294.58,9,0,9.76
Deputatskiy,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Oxapampa,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Poum,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Salalah,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Jizan,US,2022-11-16 20:43:59,33.0334,-115.4175,294.58,9,0,9.76
Matagami,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Thompson,US,2022-11-16 20:43:59,33.0334,-115.4175,294.58,9,0,9.76
Fomboni,US,2022-11-16 20:43:59,33.0334,-115.4175,294.58,9,0,9.76
Hay River,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Port Elizabeth,US,2022-11-16 20:43:59,33.0334,-115.4175,294.58,9,0,9.76
Aklavik,US,2022-11-16 20:43:59,33.0334,-115.4175,294.58,9,0,9.76
Saskylakh,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Medina,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Lake Charles,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Pozo Colorado,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Saint-Augustin,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Guerrero Negro,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Marsh Harbour,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Sistranda,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Klaksvik,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Talcahuano,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Baykit,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Moba,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Dongsheng,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Comodoro Rivadavia,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Diffa,US,2022-11-16 20:43:59,33.0334,-115.4175,294.58,9,0,9.76
Yakeshi,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Imeni Zhelyabova,US,2022-11-16 20:43:59,33.0334,-115.4175,294.58,9,0,9.76
Karaidel,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Jahrom,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Taoudenni,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Sechura,US,2022-11-16 20:43:59,33.0334,-115.4175,294.58,9,0,9.76
Makasar,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Faya,US,2022-11-16 20:43:59,33.0334,-115.4175,294.58,9,0,9.76
North Bend,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Rorvik,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Thouars,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Dillon,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Nijar,US,2022-11-16 20:43:59,33.0334,-115.4175,294.58,9,0,9.76
Oranjemund,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Havoysund,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Eureka,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Valdivia,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Kapuskasing,US,2022-11-16 20:43:59,33.0334,-115.4175,294.58,9,0,9.76
Zlatoust,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Upata,US,2022-11-16 20:43:59,33.0334,-115.4175,294.58,9,0,9.76
Kaitangata,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Jujuy,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Samarai,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Attawapiskat,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Necochea,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Pachino,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Sterling,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Ponta Delgada,US,2022-11-16 20:43:59,33.0334,-115.4175,294.58,9,0,9.76
Kailua,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Tilichiki,US,2022-11-16 20:43:59,33.0334,-115.4175,294.58,9,0,9.76
Porto Seguro,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Esso,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Amapa,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Bowen,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Dubai,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Plover,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Kadayanallur,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Bunog,US,2022-11-16 20:43:59,33.0334,-115.4175,294.58,9,0,9.76
Kampong Chhnang,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Marawi,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Arani,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Preobrazheniye,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Egvekinot,US,2022-11-16 20:43:59,33.0334,-115.4175,294.58,9,0,9.76
Jumla,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Xichang,US,2022-11-16 20:43:59,33.0334,-115.4175,294.58,9,0,9.76
Ancud,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Hualmay,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Colac,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Ranir Bazar,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
Severo-Kurilsk,US,2022-11-16 20:42:53,33.0334,-115.4175,294.58,9,0,9.76
Gannan,US,2022-11-16 20:45:00,33.0334,-115.4175,294.58,9,0,9.76
